date,state,country,confirmed
2020-02-04,no,South Sudan,0
2020-02-04,no,Spain,0
2020-02-04,no,Sri Lanka,0
2020-02-04,no,Sudan,0
2020-02-04,no,Suriname,0
2020-02-04,no,Sweden,0
2020-02-04,no,Switzerland,0
2020-02-04,no,Syria,0
2020-02-04,no,Taiwan*,0
2020-02-04,no,Tajikistan,0
2020-02-04,no,Tanzania,0
2020-02-04,no,Thailand,5
2020-02-04,no,Timor-Leste,0
2020-02-04,no,Togo,0
2020-02-04,no,Trinidad and Tobago,0
2020-02-04,no,Tunisia,0
2020-02-04,no,Turkey,0
2020-02-04,no,US,0
2020-02-04,no,Uganda,0
2020-02-04,no,Ukraine,0
2020-02-04,no,United Arab Emirates,0
2020-02-04,no,United Kingdom,0
2020-02-04,no,Uruguay,0
2020-02-04,no,Uzbekistan,0
2020-02-04,no,Venezuela,0
2020-02-04,no,Vietnam,1
2020-02-04,no,West Bank and Gaza,0
2020-02-04,no,Western Sahara,0
2020-02-04,no,Yemen,0
2020-02-04,no,Zambia,0
2020-02-04,no,Zimbabwe,0
2020-02-05,Anguilla,United Kingdom,0
2020-02-05,Anhui,China,23
2020-02-05,Aruba,Netherlands,0
2020-02-05,Australian Capital Territory,Australia,0
2020-02-05,Beijing,China,24
2020-02-05,Bermuda,United Kingdom,0
2020-02-05,"Bonaire, Sint Eustatius and Saba",Netherlands,0
2020-02-05,British Virgin Islands,United Kingdom,0
2020-02-05,Cayman Islands,United Kingdom,0
2020-02-05,Channel Islands,United Kingdom,0
2020-02-05,Chongqing,China,15
2020-02-05,Curacao,Netherlands,0
2020-02-05,Falkland Islands (Malvinas),United Kingdom,0
2020-02-05,Faroe Islands,Denmark,0
2020-02-05,French Guiana,France,0
2020-02-05,French Polynesia,France,0
2020-02-05,Fujian,China,11
2020-02-05,Gansu,China,6
2020-02-05,Gibraltar,United Kingdom,0
2020-02-05,Greenland,Denmark,0
2020-02-05,Guadeloupe,France,0
2020-02-05,Guangdong,China,49
2020-02-05,Guangxi,China,13
2020-02-05,Guizhou,China,9
2020-02-05,Hainan,China,5
2020-02-05,Hebei,China,6
2020-02-05,Heilongjiang,China,7
2020-02-05,Henan,China,47
2020-02-05,Hong Kong,China,0
2020-02-05,Hubei,China,633
2020-02-05,Hunan,China,54
2020-02-05,Inner Mongolia,China,3
2020-02-05,Isle of Man,United Kingdom,0
2020-02-05,Jiangsu,China,23
2020-02-05,Jiangxi,China,27
2020-02-05,Jilin,China,2
2020-02-05,Liaoning,China,4
2020-02-05,Macau,China,0
2020-02-05,Martinique,France,0
2020-02-05,Mayotte,France,0
2020-02-05,Montserrat,United Kingdom,0
2020-02-05,New Caledonia,France,0
2020-02-05,New South Wales,Australia,2
2020-02-05,Ningxia,China,1
2020-02-05,Northern Territory,Australia,0
2020-02-05,Qinghai,China,3
2020-02-05,Queensland,Australia,0
2020-02-05,Reunion,France,0
2020-02-05,Saint Barthelemy,France,0
2020-02-05,Saint Pierre and Miquelon,France,0
2020-02-05,Shaanxi,China,6
2020-02-05,Shandong,China,15
2020-02-05,Shanghai,China,15
2020-02-05,Shanxi,China,5
2020-02-05,Sichuan,China,24
2020-02-05,Sint Maarten,Netherlands,0
2020-02-05,South Australia,Australia,0
2020-02-05,St Martin,France,0
2020-02-05,Tasmania,Australia,0
2020-02-05,Tianjin,China,2
2020-02-05,Tibet,China,0
2020-02-05,Turks and Caicos Islands,United Kingdom,0
2020-02-05,Victoria,Australia,0
2020-02-05,Western Australia,Australia,0
2020-02-05,Xinjiang,China,0
2020-02-05,Yunnan,China,5
2020-02-05,Zhejiang,China,78
2020-02-05,no,Afghanistan,0
2020-02-05,no,Albania,0
2020-02-05,no,Algeria,0
2020-02-05,no,Andorra,0
2020-02-05,no,Angola,0
2020-02-05,no,Antigua and Barbuda,0
2020-02-05,no,Argentina,0
2020-02-05,no,Armenia,0
2020-02-05,no,Austria,0
2020-02-05,no,Azerbaijan,0
2020-02-05,no,Bahamas,0
2020-02-05,no,Bahrain,0
2020-02-05,no,Bangladesh,0
2020-02-05,no,Barbados,0
2020-02-05,no,Belarus,0
2020-02-05,no,Belgium,0
2020-02-05,no,Belize,0
2020-02-05,no,Benin,0
2020-02-05,no,Bhutan,0
2020-02-05,no,Bolivia,0
2020-02-05,no,Bosnia and Herzegovina,0
2020-02-05,no,Botswana,0
2020-02-05,no,Brazil,0
2020-02-05,no,Brunei,0
2020-02-05,no,Bulgaria,0
2020-02-05,no,Burkina Faso,0
2020-02-05,no,Burma,0
2020-02-05,no,Burundi,0
2020-02-05,no,Cabo Verde,0
2020-02-05,no,Cambodia,0
2020-02-05,no,Cameroon,0
2020-02-05,no,Canada,0
2020-02-05,no,Central African Republic,0
2020-02-05,no,Chad,0
2020-02-05,no,Chile,0
2020-02-05,no,Colombia,0
2020-02-05,no,Comoros,0
2020-02-05,no,Congo (Brazzaville),0
2020-02-05,no,Congo (Kinshasa),0
2020-02-05,no,Costa Rica,0
2020-02-05,no,Cote d'Ivoire,0
2020-02-05,no,Croatia,0
2020-02-05,no,Cuba,0
2020-02-05,no,Cyprus,0
2020-02-05,no,Czechia,0
2020-02-05,no,Denmark,0
2020-02-05,no,Diamond Princess,0
2020-02-05,no,Djibouti,0
2020-02-05,no,Dominica,0
2020-02-05,no,Dominican Republic,0
2020-02-05,no,Ecuador,0
2020-02-05,no,Egypt,0
2020-02-05,no,El Salvador,0
2020-02-05,no,Equatorial Guinea,0
2020-02-05,no,Eritrea,0
2020-02-05,no,Estonia,0
2020-02-05,no,Eswatini,0
2020-02-05,no,Ethiopia,0
2020-02-05,no,Fiji,0
2020-02-05,no,Finland,0
2020-02-05,no,France,0
2020-02-05,no,Gabon,0
2020-02-05,no,Gambia,0
2020-02-05,no,Georgia,0
2020-02-05,no,Germany,0
2020-02-05,no,Ghana,0
2020-02-05,no,Greece,0
2020-02-05,no,Grenada,0
2020-02-05,no,Guatemala,0
2020-02-05,no,Guinea,0
2020-02-05,no,Guinea-Bissau,0
2020-02-05,no,Guyana,0
2020-02-05,no,Haiti,0
2020-02-05,no,Holy See,0
2020-02-05,no,Honduras,0
2020-02-05,no,Hungary,0
2020-02-05,no,Iceland,0
2020-02-05,no,India,0
2020-02-05,no,Indonesia,0
2020-02-05,no,Iran,0
2020-02-05,no,Iraq,0
2020-02-05,no,Ireland,0
2020-02-05,no,Israel,0
2020-02-05,no,Italy,0
2020-02-05,no,Jamaica,0
2020-02-05,no,Japan,1
2020-02-05,no,Jordan,0
2020-02-05,no,Kazakhstan,0
2020-02-05,no,Kenya,0
2020-02-05,no,"Korea, South",0
2020-02-05,no,Kosovo,0
2020-02-05,no,Kuwait,0
2020-02-05,no,Kyrgyzstan,0
2020-02-05,no,Laos,0
2020-02-05,no,Latvia,0
2020-02-05,no,Lebanon,0
2020-02-05,no,Lesotho,0
2020-02-05,no,Liberia,0
2020-02-05,no,Libya,0
2020-02-05,no,Liechtenstein,0
2020-02-05,no,Lithuania,0
2020-02-05,no,Luxembourg,0
2020-02-05,no,MS Zaandam,0
2020-02-05,no,Madagascar,0
2020-02-05,no,Malawi,0
2020-02-05,no,Malaysia,0
2020-02-05,no,Maldives,0
2020-02-05,no,Mali,0
2020-02-05,no,Malta,0
2020-02-05,no,Mauritania,0
2020-02-05,no,Mauritius,0
2020-02-05,no,Mexico,0
2020-02-05,no,Moldova,0
2020-02-05,no,Monaco,0
2020-02-05,no,Mongolia,0
2020-02-05,no,Montenegro,0
2020-02-05,no,Morocco,0
2020-02-05,no,Mozambique,0
2020-02-05,no,Namibia,0
2020-02-05,no,Nepal,0
2020-02-05,no,Netherlands,0
2020-02-05,no,New Zealand,0
2020-02-05,no,Nicaragua,0
2020-02-05,no,Niger,0
2020-02-05,no,Nigeria,0
2020-02-05,no,North Macedonia,0
2020-02-05,no,Norway,0
2020-02-05,no,Oman,0
2020-02-05,no,Pakistan,0
2020-02-05,no,Panama,0
2020-02-05,no,Papua New Guinea,0
2020-02-05,no,Paraguay,0
2020-02-05,no,Peru,0
2020-02-05,no,Philippines,0
2020-02-05,no,Poland,0
2020-02-05,no,Portugal,0
2020-02-05,no,Qatar,0
2020-02-05,no,Romania,0
2020-02-05,no,Russia,0
2020-02-05,no,Rwanda,0
2020-02-05,no,Saint Kitts and Nevis,0
2020-02-05,no,Saint Lucia,0
2020-02-05,no,Saint Vincent and the Grenadines,0
2020-02-05,no,San Marino,0
2020-02-05,no,Sao Tome and Principe,0
2020-02-05,no,Saudi Arabia,0
2020-02-05,no,Senegal,0
2020-02-05,no,Serbia,0
2020-02-05,no,Seychelles,0
2020-02-05,no,Sierra Leone,0
2020-02-05,no,Singapore,0
2020-02-05,no,Slovakia,0
2020-02-05,no,Slovenia,0
2020-02-05,no,Somalia,0
2020-02-05,no,South Africa,0
2020-02-05,no,South Sudan,0
2020-02-05,no,Spain,0
2020-02-05,no,Sri Lanka,0
2020-02-05,no,Sudan,0
2020-02-05,no,Suriname,0
2020-02-05,no,Sweden,0
2020-02-05,no,Switzerland,0
2020-02-05,no,Syria,0
2020-02-05,no,Taiwan*,0
2020-02-05,no,Tajikistan,0
2020-02-05,no,Tanzania,0
2020-02-05,no,Thailand,5
2020-02-05,no,Timor-Leste,0
2020-02-05,no,Togo,0
2020-02-05,no,Trinidad and Tobago,0
2020-02-05,no,Tunisia,0
2020-02-05,no,Turkey,0
2020-02-05,no,US,0
2020-02-05,no,Uganda,0
2020-02-05,no,Ukraine,0
2020-02-05,no,United Arab Emirates,0
2020-02-05,no,United Kingdom,0
2020-02-05,no,Uruguay,0
2020-02-05,no,Uzbekistan,0
2020-02-05,no,Venezuela,0
2020-02-05,no,Vietnam,1
2020-02-05,no,West Bank and Gaza,0
2020-02-05,no,Western Sahara,0
2020-02-05,no,Yemen,0
2020-02-05,no,Zambia,0
2020-02-05,no,Zimbabwe,0
2020-02-06,Anguilla,United Kingdom,0
2020-02-06,Anhui,China,34
2020-02-06,Aruba,Netherlands,0
2020-02-06,Australian Capital Territory,Australia,0
2020-02-06,Beijing,China,31
2020-02-06,Bermuda,United Kingdom,0
2020-02-06,"Bonaire, Sint Eustatius and Saba",Netherlands,0
2020-02-06,British Virgin Islands,United Kingdom,0
2020-02-06,Cayman Islands,United Kingdom,0
2020-02-06,Channel Islands,United Kingdom,0
2020-02-06,Chongqing,China,24
2020-02-06,Curacao,Netherlands,0
2020-02-06,Falkland Islands (Malvinas),United Kingdom,0
2020-02-06,Faroe Islands,Denmark,0
2020-02-06,French Guiana,France,0
2020-02-06,French Polynesia,France,0
2020-02-06,Fujian,China,14
2020-02-06,Gansu,China,6
2020-02-06,Gibraltar,United Kingdom,0
2020-02-06,Greenland,Denmark,0
2020-02-06,Guadeloupe,France,0
2020-02-06,Guangdong,China,69
2020-02-06,Guangxi,China,14
2020-02-06,Guizhou,China,6
2020-02-06,Hainan,China,8
2020-02-06,Hebei,China,13
2020-02-06,Heilongjiang,China,8
2020-02-06,Henan,China,56
2020-02-06,Hong Kong,China,0
2020-02-06,Hubei,China,817
2020-02-06,Hunan,China,81
2020-02-06,Inner Mongolia,China,4
2020-02-06,Isle of Man,United Kingdom,0
2020-02-06,Jiangsu,China,34
2020-02-06,Jiangxi,China,37
2020-02-06,Jilin,China,4
2020-02-06,Liaoning,China,5
2020-02-06,Macau,China,1
2020-02-06,Martinique,France,0
2020-02-06,Mayotte,France,0
2020-02-06,Montserrat,United Kingdom,0
2020-02-06,New Caledonia,France,0
2020-02-06,New South Wales,Australia,2
2020-02-06,Ningxia,China,1
2020-02-06,Northern Territory,Australia,0
2020-02-06,Qinghai,China,3
2020-02-06,Queensland,Australia,0
2020-02-06,Reunion,France,0
2020-02-06,Saint Barthelemy,France,0
2020-02-06,Saint Pierre and Miquelon,France,0
2020-02-06,Shaanxi,China,9
2020-02-06,Shandong,China,27
2020-02-06,Shanghai,China,25
2020-02-06,Shanxi,China,12
2020-02-06,Sichuan,China,31
2020-02-06,Sint Maarten,Netherlands,0
2020-02-06,South Australia,Australia,0
2020-02-06,St Martin,France,0
2020-02-06,Tasmania,Australia,0
2020-02-06,Tianjin,China,2
2020-02-06,Tibet,China,0
2020-02-06,Turks and Caicos Islands,United Kingdom,0
2020-02-06,Victoria,Australia,0
2020-02-06,Western Australia,Australia,0
2020-02-06,Xinjiang,China,0
2020-02-06,Yunnan,China,7
2020-02-06,Zhejiang,China,94
2020-02-06,no,Afghanistan,0
2020-02-06,no,Albania,0
2020-02-06,no,Algeria,0
2020-02-06,no,Andorra,0
2020-02-06,no,Angola,0
2020-02-06,no,Antigua and Barbuda,0
2020-02-06,no,Argentina,0
2020-02-06,no,Armenia,0
2020-02-06,no,Austria,0
2020-02-06,no,Azerbaijan,0
2020-02-06,no,Bahamas,0
2020-02-06,no,Bahrain,0
2020-02-06,no,Bangladesh,0
2020-02-06,no,Barbados,0
2020-02-06,no,Belarus,0
2020-02-06,no,Belgium,0
2020-02-06,no,Belize,0
2020-02-06,no,Benin,0
2020-02-06,no,Bhutan,0
2020-02-06,no,Bolivia,0
2020-02-06,no,Bosnia and Herzegovina,0
2020-02-06,no,Botswana,0
2020-02-06,no,Brazil,0
2020-02-06,no,Brunei,0
2020-02-06,no,Bulgaria,0
2020-02-06,no,Burkina Faso,0
2020-02-06,no,Burma,0
2020-02-06,no,Burundi,0
2020-02-06,no,Cabo Verde,0
2020-02-06,no,Cambodia,0
2020-02-06,no,Cameroon,0
2020-02-06,no,Canada,0
2020-02-06,no,Central African Republic,0
2020-02-06,no,Chad,0
2020-02-06,no,Chile,0
2020-02-06,no,Colombia,0
2020-02-06,no,Comoros,0
2020-02-06,no,Congo (Brazzaville),0
2020-02-06,no,Congo (Kinshasa),0
2020-02-06,no,Costa Rica,0
2020-02-06,no,Cote d'Ivoire,0
2020-02-06,no,Croatia,0
2020-02-06,no,Cuba,0
2020-02-06,no,Cyprus,0
2020-02-06,no,Czechia,0
2020-02-06,no,Denmark,0
2020-02-06,no,Diamond Princess,0
2020-02-06,no,Djibouti,0
2020-02-06,no,Dominica,0
2020-02-06,no,Dominican Republic,0
2020-02-06,no,Ecuador,0
2020-02-06,no,Egypt,0
2020-02-06,no,El Salvador,0
2020-02-06,no,Equatorial Guinea,0
2020-02-06,no,Eritrea,0
2020-02-06,no,Estonia,0
2020-02-06,no,Eswatini,0
2020-02-06,no,Ethiopia,0
2020-02-06,no,Fiji,0
2020-02-06,no,Finland,0
2020-02-06,no,France,0
2020-02-06,no,Gabon,0
2020-02-06,no,Gambia,0
2020-02-06,no,Georgia,0
2020-02-06,no,Germany,0
2020-02-06,no,Ghana,0
2020-02-06,no,Greece,0
2020-02-06,no,Grenada,0
2020-02-06,no,Guatemala,0
2020-02-06,no,Guinea,0
2020-02-06,no,Guinea-Bissau,0
2020-02-06,no,Guyana,0
2020-02-06,no,Haiti,0
2020-02-06,no,Holy See,0
2020-02-06,no,Honduras,0
2020-02-06,no,Hungary,0
2020-02-06,no,Iceland,0
2020-02-06,no,India,0
2020-02-06,no,Indonesia,0
2020-02-06,no,Iran,0
2020-02-06,no,Iraq,0
2020-02-06,no,Ireland,0
2020-02-06,no,Israel,0
2020-02-06,no,Italy,0
2020-02-06,no,Jamaica,0
2020-02-06,no,Japan,1
2020-02-06,no,Jordan,0
2020-02-06,no,Kazakhstan,0
2020-02-06,no,Kenya,0
2020-02-06,no,"Korea, South",0
2020-02-06,no,Kosovo,0
2020-02-06,no,Kuwait,0
2020-02-06,no,Kyrgyzstan,0
2020-02-06,no,Laos,0
2020-02-06,no,Latvia,0
2020-02-06,no,Lebanon,0
2020-02-06,no,Lesotho,0
2020-02-06,no,Liberia,0
2020-02-06,no,Libya,0
2020-02-06,no,Liechtenstein,0
2020-02-06,no,Lithuania,0
2020-02-06,no,Luxembourg,0
2020-02-06,no,MS Zaandam,0
2020-02-06,no,Madagascar,0
2020-02-06,no,Malawi,0
2020-02-06,no,Malaysia,0
2020-02-06,no,Maldives,0
2020-02-06,no,Mali,0
2020-02-06,no,Malta,0
2020-02-06,no,Mauritania,0
2020-02-06,no,Mauritius,0
2020-02-06,no,Mexico,0
2020-02-06,no,Moldova,0
2020-02-06,no,Monaco,0
2020-02-06,no,Mongolia,0
2020-02-06,no,Montenegro,0
2020-02-06,no,Morocco,0
2020-02-06,no,Mozambique,0
2020-02-06,no,Namibia,0
2020-02-06,no,Nepal,0
2020-02-06,no,Netherlands,0
2020-02-06,no,New Zealand,0
2020-02-06,no,Nicaragua,0
2020-02-06,no,Niger,0
2020-02-06,no,Nigeria,0
2020-02-06,no,North Macedonia,0
2020-02-06,no,Norway,0
2020-02-06,no,Oman,0
2020-02-06,no,Pakistan,0
2020-02-06,no,Panama,0
2020-02-06,no,Papua New Guinea,0
2020-02-06,no,Paraguay,0
2020-02-06,no,Peru,0
2020-02-06,no,Philippines,0
2020-02-06,no,Poland,0
2020-02-06,no,Portugal,0
2020-02-06,no,Qatar,0
2020-02-06,no,Romania,0
2020-02-06,no,Russia,0
2020-02-06,no,Rwanda,0
2020-02-06,no,Saint Kitts and Nevis,0
2020-02-06,no,Saint Lucia,0
2020-02-06,no,Saint Vincent and the Grenadines,0
2020-02-06,no,San Marino,0
2020-02-06,no,Sao Tome and Principe,0
2020-02-06,no,Saudi Arabia,0
2020-02-06,no,Senegal,0
2020-02-06,no,Serbia,0
2020-02-06,no,Seychelles,0
2020-02-06,no,Sierra Leone,0
2020-02-06,no,Singapore,0
2020-02-06,no,Slovakia,0
2020-02-06,no,Slovenia,0
2020-02-06,no,Somalia,0
2020-02-06,no,South Africa,0
2020-02-06,no,South Sudan,0
2020-02-06,no,Spain,0
2020-02-06,no,Sri Lanka,0
2020-02-06,no,Sudan,0
2020-02-06,no,Suriname,0
2020-02-06,no,Sweden,0
2020-02-06,no,Switzerland,0
2020-02-06,no,Syria,0
2020-02-06,no,Taiwan*,1
2020-02-06,no,Tajikistan,0
2020-02-06,no,Tanzania,0
2020-02-06,no,Thailand,5
2020-02-06,no,Timor-Leste,0
2020-02-06,no,Togo,0
2020-02-06,no,Trinidad and Tobago,0
2020-02-06,no,Tunisia,0
2020-02-06,no,Turkey,0
2020-02-06,no,US,0
2020-02-06,no,Uganda,0
2020-02-06,no,Ukraine,0
2020-02-06,no,United Arab Emirates,0
2020-02-06,no,United Kingdom,0
2020-02-06,no,Uruguay,0
2020-02-06,no,Uzbekistan,0
2020-02-06,no,Venezuela,0
2020-02-06,no,Vietnam,1
2020-02-06,no,West Bank and Gaza,0
2020-02-06,no,Western Sahara,0
2020-02-06,no,Yemen,0
2020-02-06,no,Zambia,0
2020-02-06,no,Zimbabwe,0
2020-02-07,Anguilla,United Kingdom,0
2020-02-07,Anhui,China,47
2020-02-07,Aruba,Netherlands,0
2020-02-07,Australian Capital Territory,Australia,0
2020-02-07,Beijing,China,33
2020-02-07,Bermuda,United Kingdom,0
2020-02-07,"Bonaire, Sint Eustatius and Saba",Netherlands,0
2020-02-07,British Virgin Islands,United Kingdom,0
2020-02-07,Cayman Islands,United Kingdom,0
2020-02-07,Channel Islands,United Kingdom,0
2020-02-07,Chongqing,China,31
2020-02-07,Curacao,Netherlands,0
2020-02-07,Falkland Islands (Malvinas),United Kingdom,0
2020-02-07,Faroe Islands,Denmark,0
2020-02-07,French Guiana,France,0
2020-02-07,French Polynesia,France,0
2020-02-07,Fujian,China,20
2020-02-07,Gansu,China,9
2020-02-07,Gibraltar,United Kingdom,0
2020-02-07,Greenland,Denmark,0
2020-02-07,Guadeloupe,France,0
2020-02-07,Guangdong,China,88
2020-02-07,Guangxi,China,17
2020-02-07,Guizhou,China,6
2020-02-07,Hainan,China,10
2020-02-07,Hebei,China,22
2020-02-07,Heilongjiang,China,12
2020-02-07,Henan,China,86
2020-02-07,Hong Kong,China,0
2020-02-07,Hubei,China,1115
2020-02-07,Hunan,China,112
2020-02-07,Inner Mongolia,China,5
2020-02-07,Isle of Man,United Kingdom,0
2020-02-07,Jiangsu,China,43
2020-02-07,Jiangxi,China,45
2020-02-07,Jilin,China,4
2020-02-07,Liaoning,China,7
2020-02-07,Macau,China,1
2020-02-07,Martinique,France,0
2020-02-07,Mayotte,France,0
2020-02-07,Montserrat,United Kingdom,0
2020-02-07,New Caledonia,France,0
2020-02-07,New South Wales,Australia,2
2020-02-07,Ningxia,China,5
2020-02-07,Northern Territory,Australia,0
2020-02-07,Qinghai,China,3
2020-02-07,Queensland,Australia,0
2020-02-07,Reunion,France,0
2020-02-07,Saint Barthelemy,France,0
2020-02-07,Saint Pierre and Miquelon,France,0
2020-02-07,Shaanxi,China,17
2020-02-07,Shandong,China,37
2020-02-07,Shanghai,China,30
2020-02-07,Shanxi,China,15
2020-02-07,Sichuan,China,42
2020-02-07,Sint Maarten,Netherlands,0
2020-02-07,South Australia,Australia,0
2020-02-07,St Martin,France,0
2020-02-07,Tasmania,Australia,0
2020-02-07,Tianjin,China,2
2020-02-07,Tibet,China,0
2020-02-07,Turks and Caicos Islands,United Kingdom,0
2020-02-07,Victoria,Australia,0
2020-02-07,Western Australia,Australia,0
2020-02-07,Xinjiang,China,0
2020-02-07,Yunnan,China,12
2020-02-07,Zhejiang,China,123
2020-02-07,no,Afghanistan,0
2020-02-07,no,Albania,0
2020-02-07,no,Algeria,0
2020-02-07,no,Andorra,0
2020-02-07,no,Angola,0
2020-02-07,no,Antigua and Barbuda,0
2020-02-07,no,Argentina,0
2020-02-07,no,Armenia,0
2020-02-07,no,Austria,0
2020-02-07,no,Azerbaijan,0
2020-02-07,no,Bahamas,0
2020-02-07,no,Bahrain,0
2020-02-07,no,Bangladesh,0
2020-02-07,no,Barbados,0
2020-02-07,no,Belarus,0
2020-02-07,no,Belgium,0
2020-02-07,no,Belize,0
2020-02-07,no,Benin,0
2020-02-07,no,Bhutan,0
2020-02-07,no,Bolivia,0
2020-02-07,no,Bosnia and Herzegovina,0
2020-02-07,no,Botswana,0
2020-02-07,no,Brazil,0
2020-02-07,no,Brunei,0
2020-02-07,no,Bulgaria,0
2020-02-07,no,Burkina Faso,0
2020-02-07,no,Burma,0
2020-02-07,no,Burundi,0
2020-02-07,no,Cabo Verde,0
2020-02-07,no,Cambodia,0
2020-02-07,no,Cameroon,0
2020-02-07,no,Canada,0
2020-02-07,no,Central African Republic,0
2020-02-07,no,Chad,0
2020-02-07,no,Chile,0
2020-02-07,no,Colombia,0
2020-02-07,no,Comoros,0
2020-02-07,no,Congo (Brazzaville),0
2020-02-07,no,Congo (Kinshasa),0
2020-02-07,no,Costa Rica,0
2020-02-07,no,Cote d'Ivoire,0
2020-02-07,no,Croatia,0
2020-02-07,no,Cuba,0
2020-02-07,no,Cyprus,0
2020-02-07,no,Czechia,0
2020-02-07,no,Denmark,0
2020-02-07,no,Diamond Princess,0
2020-02-07,no,Djibouti,0
2020-02-07,no,Dominica,0
2020-02-07,no,Dominican Republic,0
2020-02-07,no,Ecuador,0
2020-02-07,no,Egypt,0
2020-02-07,no,El Salvador,0
2020-02-07,no,Equatorial Guinea,0
2020-02-07,no,Eritrea,0
2020-02-07,no,Estonia,0
2020-02-07,no,Eswatini,0
2020-02-07,no,Ethiopia,0
2020-02-07,no,Fiji,0
2020-02-07,no,Finland,0
2020-02-07,no,France,0
2020-02-07,no,Gabon,0
2020-02-07,no,Gambia,0
2020-02-07,no,Georgia,0
2020-02-07,no,Germany,0
2020-02-07,no,Ghana,0
2020-02-07,no,Greece,0
2020-02-07,no,Grenada,0
2020-02-07,no,Guatemala,0
2020-02-07,no,Guinea,0
2020-02-07,no,Guinea-Bissau,0
2020-02-07,no,Guyana,0
2020-02-07,no,Haiti,0
2020-02-07,no,Holy See,0
2020-02-07,no,Honduras,0
2020-02-07,no,Hungary,0
2020-02-07,no,Iceland,0
2020-02-07,no,India,0
2020-02-07,no,Indonesia,0
2020-02-07,no,Iran,0
2020-02-07,no,Iraq,0
2020-02-07,no,Ireland,0
2020-02-07,no,Israel,0
2020-02-07,no,Italy,0
2020-02-07,no,Jamaica,0
2020-02-07,no,Japan,1
2020-02-07,no,Jordan,0
2020-02-07,no,Kazakhstan,0
2020-02-07,no,Kenya,0
2020-02-07,no,"Korea, South",1
2020-02-07,no,Kosovo,0
2020-02-07,no,Kuwait,0
2020-02-07,no,Kyrgyzstan,0
2020-02-07,no,Laos,0
2020-02-07,no,Latvia,0
2020-02-07,no,Lebanon,0
2020-02-07,no,Lesotho,0
2020-02-07,no,Liberia,0
2020-02-07,no,Libya,0
2020-02-07,no,Liechtenstein,0
2020-02-07,no,Lithuania,0
2020-02-07,no,Luxembourg,0
2020-02-07,no,MS Zaandam,0
2020-02-07,no,Madagascar,0
2020-02-07,no,Malawi,0
2020-02-07,no,Malaysia,1
2020-02-07,no,Maldives,0
2020-02-07,no,Mali,0
2020-02-07,no,Malta,0
2020-02-07,no,Mauritania,0
2020-02-07,no,Mauritius,0
2020-02-07,no,Mexico,0
2020-02-07,no,Moldova,0
2020-02-07,no,Monaco,0
2020-02-07,no,Mongolia,0
2020-02-07,no,Montenegro,0
2020-02-07,no,Morocco,0
2020-02-07,no,Mozambique,0
2020-02-07,no,Namibia,0
2020-02-07,no,Nepal,0
2020-02-07,no,Netherlands,0
2020-02-07,no,New Zealand,0
2020-02-07,no,Nicaragua,0
2020-02-07,no,Niger,0
2020-02-07,no,Nigeria,0
2020-02-07,no,North Macedonia,0
2020-02-07,no,Norway,0
2020-02-07,no,Oman,0
2020-02-07,no,Pakistan,0
2020-02-07,no,Panama,0
2020-02-07,no,Papua New Guinea,0
2020-02-07,no,Paraguay,0
2020-02-07,no,Peru,0
2020-02-07,no,Philippines,0
2020-02-07,no,Poland,0
2020-02-07,no,Portugal,0
2020-02-07,no,Qatar,0
2020-02-07,no,Romania,0
2020-02-07,no,Russia,0
2020-02-07,no,Rwanda,0
2020-02-07,no,Saint Kitts and Nevis,0
2020-02-07,no,Saint Lucia,0
2020-02-07,no,Saint Vincent and the Grenadines,0
2020-02-07,no,San Marino,0
2020-02-07,no,Sao Tome and Principe,0
2020-02-07,no,Saudi Arabia,0
2020-02-07,no,Senegal,0
2020-02-07,no,Serbia,0
2020-02-07,no,Seychelles,0
2020-02-07,no,Sierra Leone,0
2020-02-07,no,Singapore,0
2020-02-07,no,Slovakia,0
2020-02-07,no,Slovenia,0
2020-02-07,no,Somalia,0
2020-02-07,no,South Africa,0
2020-02-07,no,South Sudan,0
2020-02-07,no,Spain,0
2020-02-07,no,Sri Lanka,0
2020-02-07,no,Sudan,0
2020-02-07,no,Suriname,0
2020-02-07,no,Sweden,0
2020-02-07,no,Switzerland,0
2020-02-07,no,Syria,0
2020-02-07,no,Taiwan*,1
2020-02-07,no,Tajikistan,0
2020-02-07,no,Tanzania,0
2020-02-07,no,Thailand,5
2020-02-07,no,Timor-Leste,0
2020-02-07,no,Togo,0
2020-02-07,no,Trinidad and Tobago,0
2020-02-07,no,Tunisia,0
2020-02-07,no,Turkey,0
2020-02-07,no,US,0
2020-02-07,no,Uganda,0
2020-02-07,no,Ukraine,0
2020-02-07,no,United Arab Emirates,0
2020-02-07,no,United Kingdom,0
2020-02-07,no,Uruguay,0
2020-02-07,no,Uzbekistan,0
2020-02-07,no,Venezuela,0
2020-02-07,no,Vietnam,1
2020-02-07,no,West Bank and Gaza,0
2020-02-07,no,Western Sahara,0
2020-02-07,no,Yemen,0
2020-02-07,no,Zambia,0
2020-02-07,no,Zimbabwe,0
2020-02-08,Anguilla,United Kingdom,0
2020-02-08,Anhui,China,59
2020-02-08,Aruba,Netherlands,0
2020-02-08,Australian Capital Territory,Australia,0
2020-02-08,Beijing,China,34
2020-02-08,Bermuda,United Kingdom,0
2020-02-08,"Bonaire, Sint Eustatius and Saba",Netherlands,0
2020-02-08,British Virgin Islands,United Kingdom,0
